created_at,id,text,favorite_count,retweet_count,user_id_str,user_name,user_screen_name,user_location,user_description,user_friends_count,user_followers_count,hashtags,mentions
Thu Feb 28 19:25:38 +0000 2019,1101201780946415616,"A perfect example of how @theresa_may talks about #EU #Immigration  as a distraction for the massive increase in ""n… https://t.co/INOH9m4vbF",1,1,2980960463,❌ gab.ai/eScene-it ❌,eScene_it,,"Usually on the Twatter @Twitter ""Naughty-Step"" 😡
#ShadowBanned for not agreeing with #Globalist & #Government #FakeNews! 
Also here: https://gab.ai/eScene-it",2394,1405,EU|Immigration,theresa_may
Thu Feb 28 19:30:42 +0000 2019,1101203057319112704,"Yesterday the House passed the expanded background checks bill, but few people are talking about the fact that Repu… https://t.co/4ItP4z5RH1",4,1,31939866,WomenAgainstGunViol,WAGV,"Los Angeles, CA","For over 27 years, our programs and legislative success have helped prevent gun violence.  Comments from others do not necessarily represent our opinions.",740,24260,Canada,
Thu Feb 28 20:22:10 +0000 2019,1101216006930948098,Irregular border crossings and asylum in Canada - https://t.co/dBeHK30Z6v https://t.co/dggygww1Cs,0,0,4237498593,CaFeBaCON.elemental,cafebacon007,😳columbunista USa😎,Chemistry with flair. 🥓.007 | enigma/paranormal | retwts🚫endorsmnt | waiting my turn #documenteverything #donthatemecuzieatbacon,1851,1872,,
Thu Feb 28 20:05:00 +0000 2019,1101211687443673088,"RT @WAGV: Yesterday the House passed the expanded background checks bill, but few people are talking about the fact that Republicans slippe…",0,0,846356424716439554,Walter Korfmacher,WalterKorfmach1,"Westfield, NJ",Scientist concerned about climate change and gun violence. Supports renewable energy and Moms Demand.,586,205,cdnpoli|hw,
Thu Feb 28 19:58:41 +0000 2019,1101210099018854400,"Dear Ms. Mills,

Thank you for contacting me to share your thoughts regarding the United States immigration system… https://t.co/Y7pObNYPGR",0,0,2284498079,Toni Ann Mills (She/Her),ToniAnnMills,Duwamish Lands  Aka Seattle,"Ret. Mmj Cons, Scrub, PNT,CMA,BAT,PFT,CNA Activist w/ VOW,CFM,GreenPeace-Global Citizen-FmrDirector TCCC-Feminist- BLM ally, mom of 3 sons,Dale an organ donor💔",222,87,,TheTattooedProf
Fri Mar 01 20:18:02 +0000 2019,1101577354302885889,"Notes on a Shipwreck: A Story of Refugees, Borders, and Hope by Davide Enia https://t.co/jbpoqwYTj1 #Books… https://t.co/NS698dEWR5",10,19,2836703082,Nick Westerman,bigtickHK,"Sydney, New South Wales",Formally Big Tick Productions this is now my personal page as I have shut down the business and returned to Australia.,28426,28885,,TheTattooedProf
Fri Mar 01 22:20:07 +0000 2019,1101608078141767685,"It's the 15th annual Fraud Prevention Month. Throughout March, watch for content designed to help you recognize, re… https://t.co/mdkTzd2D8x",9,9,91193025,IRCC,CitImmCanada,Canada,"Immigration, Refugees and Citizenship Canada. We answer questions asked from 9 a.m. Mon to 5 p.m. Fri, ET. Terms http://j.mp/1nJith2 Français @CitImmCanFR",245,394059,GunViolence|refugees,
Fri Mar 01 22:52:03 +0000 2019,1101616112972775425,"A passionate group of African Nova Scotians have are meeting with @HonAhmedHussen Minister of Immigration, Refugees… https://t.co/UjbQWAox1R",36,9,717050131292495872,Delmore Buddy Daye,dbdli,"Halifax, Nova Scotia","Delmore “Buddy” Daye Learning Institute is an Africentric institute that creates educational change for learners, educators and communities of African Ancestry.",295,895,,
Fri Mar 01 19:08:57 +0000 2019,1101559971400040448,Foreign workers who feel welcomed into a community are more likely to set down roots. AIP is helping employers fill… https://t.co/Fumr7coARl,16,4,91193025,IRCC,CitImmCanada,Canada,"Immigration, Refugees and Citizenship Canada. We answer questions asked from 9 a.m. Mon to 5 p.m. Fri, ET. Terms http://j.mp/1nJith2 Français @CitImmCanFR",245,394059,,DanCrenshawTX
Fri Mar 01 19:56:34 +0000 2019,1101571952513372160,"""Remain in Mexico"" to be expanded.

This is a HORRIBLE policy that prevents #migrants from obtaining legal help.… https://t.co/CNZzKPrCoe",3,4,826289589597982721,Janice Dominic 🌊🌊🌊❄❄,oldtiredfeminis,"Florida, USA","#Resist #FBR #supermajority Old  feminist, chef & bookworm. Addicted to 🆘️ news, facts and Liberal as Fuck. #Metoo #PRU NRA rating Fx #SWATT",32991,34275,,OorDayHasCame
Fri Mar 01 21:56:52 +0000 2019,1101602229633527808,"New caregiver immigration pilots allow you to bring family along.
#AcumenLaw can help you. Call us now!… https://t.co/AOx3goYAJq",1,1,1017474554019569666,Agnes Tong,AgnesTong_law,"Richmond, British Columbia","Lawyer at Acumen Law Corporation
Immigration Practice Area
agnes@acumenlaw.ca 604-370-3050",3359,754,,
Fri Mar 01 20:23:31 +0000 2019,1101578734480502784,"Herr Dutton Coward Nazi Racist, and not a bit of remorse or shame what you are doing and have done to Refugees! Add… https://t.co/8bxmeq9kkj",1,1,2727924823,"Machs Colombani,""It's Still Time "" for LABOR 2022!",dingos1946,"East Ipswich, Brisbane","Humanist, Democrat, Labor Member, Anti Fascist,Father, Grand Father. Free Palestine, Bribe Minister Morrison LNP is Destroying Democracy!Restore Constitution!",4761,3369,,axidentaliberal
Fri Mar 01 20:35:01 +0000 2019,1101581629858955264,"At February's @FirstFridayChi, Executive Director @NIJCmccarthy discussed how can we build bridges not walls, chang… https://t.co/zgt5kotMHL",1,1,15778911,National Immigrant Justice Center,NIJC,"HQ: Chicago, Illinois",The National Immigrant Justice Center is a legal aid organization that advocates for human rights and humane immigration laws.,7689,34613,,TheTattooedProf
Fri Mar 01 23:56:01 +0000 2019,1101632211470700544,"Sanders' new national press secretary can't actually vote for him in the 2020 election, as she's an undocumented im… https://t.co/6XLWMjBCIa",0,0,18690078,FOX 46 Charlotte,FOX46News,"Charlotte, NC","Thank you for stopping by FOX 46- the place to go for local stories, breaking news, weather updates, sports, and more! Email: newstips@fox46.com ➡️@CSLFOX46",1326,37783,Asylum|DontLookAway|FascismIsHere|HomesInstead|Immigration|Refugees|htt|migrants,
Fri Mar 01 20:12:24 +0000 2019,1101575938674970626,"RT @oldtiredfeminis: ""Remain in Mexico"" to be expanded.

This is a HORRIBLE policy that prevents #migrants from obtaining legal help.

#Asy…",0,0,992771431019794432,Lost In Thought,lostint07245298,Texas,"liberal Politics, animal lover, hoping and working for peace 🌊#VoteBlueNoMatterWho, Resister fam keeps me sane! No DMs",6901,6520,,TheTattooedProf
Sun Mar 10 18:33:37 +0000 2019,1104812566784692227,Excellent pitch at @SWMDublin by imigrate team #SWMDublin aiming to streamline the immigration process in Ireland a… https://t.co/FMjBNr5v9I,22,9,12322002,Máirín Murray #OffDigital6am-6pm,mairinmurray,Island of Ireland,"Educator, digital leader, activist, ex-BBC producer - she/her #50PeopleToWatch #TEDxSpeaker https://t.co/yM6pDatIki
Co-Founder @TechFoundHer @Tech4GoodDublin",4976,3910,Illegal|Trump|Wall,
Sun Mar 10 21:56:00 +0000 2019,1104863499602350081,"Migrant farm workers victorious in legal battle against recruiter.
If you have immigration concerns, #AcumenLaw can… https://t.co/VZoLvjJZvt",2,1,1017474554019569666,Agnes Tong,AgnesTong_law,"Richmond, British Columbia","Lawyer at Acumen Law Corporation
Immigration Practice Area
agnes@acumenlaw.ca 604-370-3050",3359,754,AcumenLaw,
Sun Mar 10 15:18:56 +0000 2019,1104763574532988928,@ShadowMerlin We know illegal-immigration is a problem. Lots of people have Legally come to United States &amp; Canada… https://t.co/rq0ysknVNd,1,1,1094289496122769410,Harley,HMunro2020,,"Snowflakes everywhere. 
Hurt your feelings.
Facts don't care about your feelings.",218,1777,,
Sun Mar 10 22:24:47 +0000 2019,1104870742930407424,@UNGeneva @mbachelet We are Iraqi refugees. We have rejected all illegal methods of immigration and we have maintai… https://t.co/GafEoZxU6z,1,1,1081279645201432576,Eng. Rozaa🌹86,omyaman9,Türkiye,,41,108,,UNGeneva|mbachelet
Sun Mar 10 18:27:04 +0000 2019,1104810922256814101,Entry/Exit Program - https://t.co/V80bncShLe https://t.co/jeCql6CNDh,0,0,2924895778,david asare,davidasare52,ghana accra,,3072,220,,POTUS|cs00582sc
Sun Mar 10 17:37:06 +0000 2019,1104798344482820096,RT @horowitz39: Here's a good reason not to open our doors to refugees from places like Somalia: https://t.co/hxBRfjXSOm,0,0,880474475829055489,"David, Ph.D.",americanshomer,,"Israel advocate, forensic psych, NRA/pro-lifer, identifying risks to Jewish homeland & Jewish people. Israel MediaBias Watchdog veteran. #JEXIT Founder. MAGA",26423,27503,,
Sun Mar 10 17:42:46 +0000 2019,1104799771313823744,"Immigration, Refugees and Citizenship Canada (IRCC) said the Open Work Permit Pilot program, which was set to expir… https://t.co/R5Yf36x6in",0,0,38010835,Active Immigration Professionals,apcalgary,"Calgary, AB Canada",Award Winning Canadian Immigration Services - Since 1999. Call 1-844-761-3990 to book a Consulting Appointment,615,361,,TheTattooedProf
Sun Mar 10 17:45:00 +0000 2019,1104800335938445312,"RT @kayleighmcenany: Is anyone surprised that Democrats voted to allow illegal immigrant voting? I’m certainly not.

Recall failed Dem cand…",0,0,43532353,KJBoies,kjboies,yes,"My site http://sallies.tripod.com

ReTweets are informational, only; they're not likes....",60,223,,TheTattooedProf
Sun Mar 10 17:53:07 +0000 2019,1104802375750041600,RT @horowitz39: Here's a good reason not to open our doors to refugees from places like Somalia: https://t.co/hxBRfjXSOm,0,0,23700363,Release the Kraken Covfefe Cheri KY 🇺🇸🦅🇺🇸,Somuchpain,Kentucky,NO DMs  Spondylosis is nothing compared to that of the people who live under oppression of ideologues.  America will never be a socialist country - POTUS Trump,6439,5938,,axidentaliberal
Sun Mar 10 17:55:03 +0000 2019,1104802862578712576,"Hardworking, Low Unemployment, Low #Crime — DEPORT THEM - via @smedian_network

.@Medium #medium #blog #essay… https://t.co/d298pkwJFR",0,0,9019142,Christopher Oldcorn,chrisoldcorn,,"Editor-in-Chief of Sault Online & My Algoma, and News Director for ONNtv. 🇨🇦 🇬🇧 🇺🇲 #sault #saultnews #onpoli #cdnpoli #uspoli @saultonline",4919,3307,,
Tue Mar 19 22:22:09 +0000 2019,1108131570940956673,We don’t feed anti - Immigrant sentiment in our country is what they say out loud while quietly Morrison announces… https://t.co/05wJFLO5Zo,72,27,238575113,Kon Karapanagiotidis,Kon__K,"Australia, Wurundjeri Land",OAM. Founder & CEO @ASRC1. Lawyer/Social Worker/Teacher/Author/Amateur Chef/Masseur/Philanthropist/Board @ChildrensGround & DWMA. My book #PowerOfHope out now!,7752,64240,,
Tue Mar 19 23:15:00 +0000 2019,1108144871242633216,"While in Tijuana with @Fams2Gether, immigration advocates learned how changes to the asylum process leave hundreds… https://t.co/rxokW3c0pO",15,10,307912317,Domestic Workers,domesticworkers,Cities throughout the US,"The National Domestic Workers Alliance organizes domestic workers in the United States for respect, recognition and labor standards.",1137,39506,,fams2gether
Tue Mar 19 20:49:24 +0000 2019,1108108229718859776,"The 'dog whistling' on immigration must stop, Bill Shorten says https://t.co/dkVBqN3qd5  Well I'd take this more se… https://t.co/Myck7jOCsr",5,5,327246006,Marian Smedley,MarianSmedley,"Torquay, Torquay - Jan Juc",Interested in environmental and social justice issues. Greens member,4031,3560,,
Tue Mar 19 22:51:20 +0000 2019,1108138915947520001,@Stop_The_EU @ash_ashbryant They are scared because they won't have anyone to blame if there in charge on there own… https://t.co/JiMnwV86Xu,9,3,362098016,john kilgour,JohnKilgour2,manchester,"lifelong united fan , Archer, love sports married with two grown up kids 4 amazing grandkids love holidays in Portugal, JD or whisky is my drink of choice",2135,2205,,Stop_The_EU|ash_ashbryant
Tue Mar 19 23:15:51 +0000 2019,1108145086821392387,@ItsBouquet How is Morrison’s timing. Less than a week after an Australian #terrorist murders 50 NZ people who are… https://t.co/AxkAJ16chf,10,3,551483643,🦠🔥 😷 Judythe,muso1947,Yuin country,,4065,3638,,
Tue Mar 19 20:27:01 +0000 2019,1108102598135955456,We are excited to connect with @iiepeer + @IIEglobal to offer our App Academy Open curriculum on @IIEglobal's PEER… https://t.co/rm0FrXXE7Z,4,2,588716514,App Academy,appacademyio,"SF, NYC, Online",Immersive software engineering programs. No experience required. Pay $0 until you're hired. Join an online info session to learn more: https://bit.ly/3ijBjuE,1569,6576,,IIEglobal|iiepeer
Tue Mar 19 20:07:47 +0000 2019,1108097756562972675,Black Sites for Kids: Rights Advocates Outraged Over Child #Immigrants Being Held at 'Off-the-Books' #Detention Fac… https://t.co/dT20Dg7cB1,0,2,63763497,The Common Curator,commoncurator,,Daniel Smith is the Common Curator.,109,198,Canada,
Tue Mar 19 21:53:15 +0000 2019,1108124298353496064,"“Undocumented Immigrant”.  No, they’re “Illegal Aliens”. https://t.co/Ggyn1UFbXn",2,1,542153653,My Happy Face,parashotz,,"Keeper Of My Oath. US Army. Veteran. 2/37 AR, 1st AD. 2/4 CAV, 24th INF. 11C. Murphy Was A Grunt. My Dog Is My Avi (RIP). 🇺🇸",10047,10217,,
Tue Mar 19 19:22:14 +0000 2019,1108086293806743552,"They are watching the UK shit show with abject horror.

My Father fought in The Troubles. A hard border is a throwb… https://t.co/To5Iq9aVWT",0,1,464490846,Sophie Love 🎧🎤👩‍🌾,TheNakedFarmers,"Toms Creek, NSW","Host of The Naked Farmers Podcast - great conversations with Aussie farmers. (Food for Thought!)  NO FOOD, NO FUTURE. NO WATER, NO LIFE.  The future is #solar",1239,1901,,
Tue Mar 19 21:31:41 +0000 2019,1108118872220188672,"GREAT NEWS
Pentagon Finds $12.8 Billion for #Trump's #Wall  
https://t.co/WcGhU5qHa5 #Illegal Immigrants… https://t.co/SwpSvnCUUr",0,1,548646200,ExposingCrime,XPoseCrime,"New Jersey, USA",,4994,3513,Illegal|Trump|Wall,
Thu Mar 28 18:52:14 +0000 2019,1111340237282861056,@IlhanMN Refugees coming in BIG #s. @realDonaldTrump ignores mass immigration &amp;wont sign eVerify EO bcause he&amp;… https://t.co/HidBMNN3Sl,72,24,4183248796,Dennis Michael Lynch,realDennisLynch,"New York, NY","CEO of DML NewsAPP, filmmaker, speaker, http://TeamDML.com, http://DennisMichaelLynch.com, Independent. http://Facebook.com/DMLNewsApp",99,42954,,GissouNia
Thu Mar 28 18:18:51 +0000 2019,1111331833269141504,"This week, 6 of our students and 3 of our teachers are at the US/Mexico border for a service trip. They will intera… https://t.co/69D0KRSnQh",37,9,85927348,Saint Ignatius CLE,SIHSCleveland,"1911 W 30th St, Cleveland, OH ","Saint Ignatius High School, which opened its doors in Cleveland, Ohio on Sept. 6, 1886, is a Jesuit college-preparatory school for boys between grades 9 & 12.",549,9301,,
Thu Mar 28 21:05:37 +0000 2019,1111373803550969856,"CVT joins 30+ orgs urging Congress to prohibit closure of the USCIS Int’l Operations Division, which provides criti… https://t.co/4FxW4ozBQ5",4,6,135207320,CVT,cvt_staff,"St. Paul, MN","The Center for Victims of Torture: Healing torture survivors globally, strengthening partners who heal, advocating for an end to #torture. RT≠Endorsement",2606,3188,immigration,
Thu Mar 28 22:45:03 +0000 2019,1111398825422278663,This is the 4th time an illegal immigrant has been found to be employed by Federal immigration agencies in recent y… https://t.co/zLIkpCdnxQ,16,3,95929534,(((The Alex Nowrasteh))),AlexNowrasteh,"Washington, DC",@CatoInstitute Dir. Immigration Studies. “Harsh libertarian critic.” Globalist. Elitist. Cosmopolitan. Dadx2. All tweets are peer reviewed. anowrasteh@cato.org,767,16164,,
Thu Mar 28 17:45:00 +0000 2019,1111323315535253505,"Repairing the narrative example 3: “Seeing Refugees”: Using Old Photographs to Gain New Perspectives on Refugees, P… https://t.co/6jwY6GQB5D",5,3,94226347,ActiveHistory.ca,ActiveHist,Canada,What is Active History? ActiveHistory.ca connects the work of historians with the wider public and the importance of the past to current events. #ActiveHist,2661,9123,Asylum|Belgium|Migration,
Thu Mar 28 21:57:49 +0000 2019,1111386939834298369,ICE and HSI agents discovered 54 ILLEGAL ALIENS crowded inside a small apartment unit in South El Paso. A Mexican m… https://t.co/bW9F9xKbQd,0,3,464682020,ExposeTheMedia.com,ExposeTheMedia,USA,I post news the media ignores/lies about & from New Media. Twitter unfollows people 4 me. I want to save dogs & cats in China. #EndDogCatMeatTrade,11548,11218,,
Thu Mar 28 18:46:15 +0000 2019,1111338729371774976,BJ members Richard Fields and David Coleman were featured in a West Side Rag article for their work on the Refugee… https://t.co/QPMk0kiLWQ,3,2,23273834,B'nai Jeshurun NYC,bjnyc,"257 West 88th Street, NY, NY","B'nai Jeshurun: a vibrant, socially progressive synagogue that prays with joy, spirit, and music, and where members work for social justice. 257 W 88th St NYC",596,2345,Canada,
